,Source User id,Following id
1335,492450,"[430844, 1279918, 110216018601019398, 110192471998895979, 161288, 110152051054990335, 110178533793174335, 110116811883427078, 110116753182992928, 109842643482086323, 110113857765937497, 110111958056697630, 110111183611920750, 110111439865645058, 110111215829480126, 110111171377512625, 110107877918677266, 190296, 108358885742201545, 454881, 110024667805966364, 109333073263537955, 109496612625840109, 109902829147210684, 109819256972922140, 834076, 109872307124464426, 109837623232443191, 477639, 109855641686800461, 109152685712774193, 109854279796893712, 109244386588396115, 109243957829941076, 109513162483728999, 109851922410758138, 230438, 28948, 109362007051420478, 109249424889135853]"
1223,10908,"[109367597951360536, 110266162634306901, 410317, 109258780710235774, 110178533793174335, 109220659027168238, 449871, 109259174496810108, 109243182753615231, 109361023069729587, 109513863369523905, 109243361508871074, 109246248829885607, 109293593734571610, 108279580161997438, 562666, 109289732162285804, 109240495129582918, 109323111344531443, 109254044001680383, 109505697686406709, 7112, 109520700637015766, 518962, 109496690969516176, 109322784770773316, 109716970567842559, 34846, 109491505987552890, 449710, 109243932266873834, 1138175, 108192901382898604, 109258636566275551, 37797, 504993, 108193376617364330, 40242, 1133484, 108087099149100771]"
3848,110168847279338922,"[109297926850567202, 110040584520654856, 109604169267284326, 109287852742441232, 109292046622840980, 486805, 110216689550518583, 109310301574066442, 108292393710281589, 110248676676116141, 110244305458437959, 109390709230475831, 110242932400282718, 108195244630407938, 109309702322028471, 110109223805768148, 109464211894633391, 110242451221008105, 110227117866049464, 109478636235827908, 109246709154131000, 108321484221617744, 110203431282381671, 109264745543957351, 108243222540633833, 109257971674343622, 109295078426359052, 108202353561994995, 110204594238411756, 110204057271040027, 109362200669065912, 109362111737420355, 110201970864219016, 109832471768852877, 109528737212698660, 109911729949496502, 110192806554177013, 110192637056931349, 110191389882469172, 109855957915850581]"
2716,110107175045720387,"[108193163229606399, 109982113847829591, 109500217333160595, 108194488980309664, 37797, 562666, 109354564202240035, 109256248680647804, 109316470234198316, 109423191072807394, 108198190383120808, 329491, 109365583353019413, 109251088201008636, 109394131235713369, 108194890308088987, 109503378930246269, 109243342914018772, 109252813343262110, 552045, 2400, 1, 13179, 1102, 109298441520623648, 109502260753916593, 109295809348219596, 108228513830587471]"
6837,109956450497135672,"[110306958309737289, 109860655675869429, 109832992281914534, 72915, 109512943843764183, 109240161492241732, 109244300415875978, 109354564202240035, 107180914429236414, 109742206677653822, 108193376617364330, 110227440173098389, 152957, 109280405774196152, 301226, 109829792753357516, 38924, 410338, 109248113461395631, 110266162634306901, 3378, 110057145331628142, 109244391680705843, 110186365892764871, 110158544253936664, 110135227026039196, 35163, 109259665523766410, 518108, 108132180919427626, 109247433807971220, 110260647533985527, 109876167851411515, 109247399138558881, 109502761089586665, 488701, 356177, 7393, 39207, 109326926763535765]"
2952,109960190035720131,"[109237664891017614, 109987006149515448, 171993, 109252689146669118, 430844, 110234441831324893, 863777, 109244521994446164, 110111183611920750, 110111171377512625, 110098866204783650, 108339782903628535, 109243838449322596, 298256, 856496, 28548, 110027846766456819, 480347, 131409, 109836726539201361, 1294500, 633376, 471607, 109857893157284680, 109893481994280392, 108177646183471073, 109885463365379162, 109326479940410708, 109879202265742463, 564503, 29091, 109865148064633391, 109846407697802698, 340126, 571963, 109837654950493926, 109837475759125394, 109837053233909230, 109362302887149143, 1118851]"
1350,110243267736605019,"[110111439865645058, 110111215829480126, 108254543996821556, 420282, 109751579456041922, 109256248680647804, 562666, 109141087971589401, 109297280241538513, 109253200117674415, 109360650271368466, 109423191072807394, 109358544043904637, 109481703677631926, 913259, 109362119745136503, 109245085991358940, 109362003745002530, 107892845019563596, 109247223044347153, 109359963463762937, 109373774912342849, 109358858005539667, 109305350642096308, 109115378365156110, 107893772122947593, 27233, 373885, 525698, 109313039374585559, 109253792537270451, 1149819, 376850, 109247546055461252, 109256943034549488, 109208203749045286, 354718, 1]"
1082,110152708393982332,"[109243357663180407, 1007100, 109493363644127551, 109496287057422088, 109548090007104910, 109315380958002045, 1123780, 109257514701867031, 109509206309816436, 1146980, 109258175048797222, 108195688151224488, 109960204055656314, 109257469232720269, 108222836421911584, 108225787327699547, 110233907861026947, 109983004544819131, 108194320752902753, 106681619710732866, 450829, 109243475470058660, 110232277016468691, 110205964787229392, 15023, 109297800391396252, 109371834304318243, 109984446505647260, 110234690802220704, 449710, 110095822509715445, 108197900630052143, 108196834675898876, 497585, 109258731701352688, 109244724490716252, 109247833966682944, 110153338128507611, 109306821804194051, 110142227661515320]"
6453,109132840596756385,"[108197900630052143, 109516333232323439, 109860671055599058, 489668, 108192901382898604, 562666, 109514481698547701, 44353, 109500892226709205, 312042, 109521008077188817, 108257384996890838, 109249658402510624, 109497409616568887, 109512940238834674, 109509311347718217, 109502260753916593, 109322784770773316, 1102795, 109321624159317752, 415005, 107570195080929702, 109360731922088489, 230429, 504993, 267735, 109292929514346332, 108194488980309664, 109257982635114466, 109218617259942536, 407318, 1294518, 1021813, 109246229519690019, 109258442597585947, 663454, 109244682935982980, 844255, 268592, 109253288928798071]"
1811,109308962755481945,"[108308899360823576, 108601363029999996, 109214593460515824, 34294, 31317, 108730999511932603, 15706, 471607, 107893772122947593, 109292147921875411, 109258548579539386, 36736, 1135406, 109259296548994894, 108196994541059138, 109872307124464426, 109212695704203107, 333560, 109362219047670363, 108197398336702592, 109434496883816897, 198226, 109353464018010897, 109358374248072446, 35156, 228263, 109251842210716034, 143502, 109253794537020425, 17888, 410390, 42339, 412906, 1138668, 109337852263939669, 499589, 108176559827658279, 108080225985964573, 109248172140267215, 284692]"
4121,109241257197549021,"[108601363029999996, 110249224666756333, 108308899360823576, 39470, 1016040, 540916, 108231825871284361, 108242678464236809, 109245303877373387, 418557, 108198781699753013, 107904113859003957, 109245677774420234, 108601068185468230, 418036, 415165, 109512940238834674, 109243433063582441, 106851907217523744, 108412669299030980, 108265043439022780, 948904, 32927, 38502, 858602, 44820, 34294, 46172, 45736, 35817, 30919, 44295, 30258, 35854, 24890, 26540, 45929, 43546, 130772, 44802]"
1351,110248627289866453,"[108601363029999996, 110249224666756333, 109313131514619391, 109292645530702174, 109560275512497351, 1139175, 413724, 109363912791368612, 109588208538931007, 109383760608933049, 266996, 109273104339691981, 106329810323330828, 109360761819215517, 109970625294351345, 1341570, 1194317, 109263911182253989, 108216252658498873, 109298144497570359, 109881193344135156, 706134, 109287478641927512, 109842751214829593, 108194657632526780, 107826893963329034, 1021745, 109273624930629233, 418557, 106687818455555710, 109264624990328264, 109559476909813045, 109337867464575501, 164085, 1209829, 897100, 106733814258556149, 109253170136051906, 1346947, 109405121722090251]"
7817,109847115629879659,[]
8796,32291,"[109258880611182751, 110249224666756333, 108703485177861603, 110248174776646974, 108601363029999996, 110223718123804254, 110202538677016957, 332115, 109937317731860204, 109926140753088967, 107990612893998510, 363518, 864207, 32724, 108050709592493506, 39470, 109255998391899175, 108244614752691184, 107920733606973823, 109245730473333247, 109245897815876907, 33213, 109256201469011255, 107920616665801404, 44109, 35669, 109255996263180650, 108216922116501817, 30693, 28162, 107925608735920135, 858602, 108194657296499706, 108194424656787211, 414819, 107083558592326581, 26503, 418036, 873740, 34294]"
1894,110157497191982386,"[109250638799900166, 31178, 108248855612922607, 44440, 108308899360823576, 108194533502614478, 108601363029999996, 95592, 29145, 471607, 1135639, 39072, 33591, 27430, 841877, 64121, 109355684818557360, 31080, 107404768049169360, 109245927055418203, 108198781699753013, 109250009521766377, 109300438342096143, 108194971944551108, 42137, 109353626318996827, 109364253873336789, 108162683210082392, 1, 30693, 108194657296499706, 109250326054305136, 108199090773979470, 377402, 1105596, 35669, 27219, 874309, 920377, 1303783]"
6639,109446274594525990,"[108153761567835867, 1001545, 1194317, 109257870290883574, 108193987679862731, 109253100283448592, 108222086143051085, 108601363029999996, 38907, 109246265626544307, 1135406, 390515, 110068921406778348, 392053, 109256248680647804, 109250656498111622, 108193900253844350, 109256529805086469, 109836330445383331, 107990612893998510, 109246085727937996, 109751906862069452, 108193987656838977, 109246094510284581, 109212672053987101, 391805, 233670, 109373774912342849, 109246459043892380, 106872175620698382, 107192220324249637, 276474, 415317, 108246762649303429, 109258462483382711, 109258113559263722, 109355684818557360, 43658, 39072, 109243388372609150]"
565,1130733,"[109530696431000060, 109433998820208693, 109693226403996402, 108601363029999996, 1403625, 108194533502614478, 110209147852888307, 109365108259809945, 110213795500913024, 109245303877373387, 108209274761511178, 109580567257081992, 1341783, 57305, 27058, 63176, 67549, 108272750132324057, 109364717496480329, 71843, 45935, 60563, 59866, 152132, 1138662, 109287815789338380, 62405, 109763163512091888, 57187, 33864, 33591, 113415, 837271, 108194504646364751, 109296464636205349, 63340, 56162, 53587, 109402432101019569, 179316]"
3903,487612,"[110202538677016957, 108601363029999996, 109937317731860204, 110131239641429434, 108324727882613642, 107920733606973823, 108194533502614478, 109355684818557360, 109245303877373387, 109245620163768194, 109245677774420234]"
7100,108231434567308790,"[108115526977378442, 108242678464236809, 109845663172133409, 109258323416742631, 109244971680924288, 110112404339755627, 26960, 108197286143524423, 109258319919444567, 27396, 108601363029999996, 228531, 30605, 28162, 109245620163768194, 28436, 109246265626544307, 109256586352482730, 9962, 45262, 109245857144920075, 415702, 107645418352693890, 109245772281353714, 108074488299074324, 109251724124346249, 110131239641429434, 109366450713590034, 110140737986474861, 1135634, 364042, 109256068401434761, 1140640, 39072, 109967633937186601, 559242, 364037, 310064, 33320, 1151461]"
3673,110155830935249060,[]
4366,110118668122572457,[]
7545,109520686147162383,"[108222086143051085, 42774, 108244614752691184, 108198930140007778, 108601363029999996, 28162, 39072, 109256658258112981, 109250731001374272, 107920733606973823, 109937317731860204, 109245303877373387, 108194533502614478, 1140640, 1135639, 109258880611182751, 28436, 108324727882613642, 109362199590280979, 42706, 108130375858244497, 109250826833607478, 109246094510284581, 42293, 858602, 42551, 109250326054305136, 35669]"
1212,108242442729221390,"[1194317, 109250816577138012, 109251842210716034, 108601363029999996, 109937317731860204, 109245303877373387, 1372518, 1138214, 380381, 858602, 26166, 109245897815876907, 106692288526240055, 108703485177861603, 1038877, 1017270, 108324727882613642, 415317, 108244614752691184, 869664, 108197966223172485, 771485, 108142079066267400, 108194657296499706, 107404768049169360, 107083558592326581, 1130186, 1021813, 35669, 863897, 1281756, 147453, 35817, 1135639, 417766, 1025064, 981755, 32539, 28998, 21165]"
1189,215357,"[108601363029999996, 107904113859003957, 109880227214463487, 107083558592326581, 110013513009205592, 110072951880461360, 108324727882613642, 109937317731860204, 35669, 108194656273203423, 415478, 982214, 1194742, 317637, 1135639, 296330, 1181311, 940071, 520636, 136413, 217856, 43085, 28084]"
3955,109997145311480428,"[110223718123804254, 110225529764761578, 110272163293403891, 109251691994739784, 110188396935976705, 33591, 364037, 109248071639129391, 109362261845948101, 897164, 109257684182951059, 108193576815360512, 109248221787774270, 108244614752691184, 108601363029999996, 224802, 44802, 388702, 106559830281421767, 471607, 106493575070050794, 95592, 109257601290688639, 109511815183019771, 109250183797446321, 449871, 109244296094598039, 38065, 1138681, 108232594654784785, 1138668, 1138749, 108196887204460905, 109257908074132334, 108197313986948610, 109246120984435842, 108196880985645678, 46007, 108197823377906667, 1139739]"
